,Title_job,Job_link,Company_link,Address,Salary,date
605,Sr PHP Dev (JavaScript/HTML5) - Upto 40M,/it-jobs/sr-php-dev-javascript-html5-upto-40m-citigo-software-4437,/companies/citigo-software,Ha Noi,30m - 40m,8/12/2021
606,02 Product Owner (20tr – 35tr),/it-jobs/02-product-owner-20tr-35tr-yody-fashion-4552,/companies/yody-fashion,Ha Noi,You'll love it,8/12/2021
607,"Java Developer (Spring, MySQL)",/it-jobs/java-developer-spring-mysql-yody-fashion-4935,/companies/yody-fashion,Ho Chi Minh,You'll love it,8/12/2021
608,"ReactJS Developer (HTML5, CSS3)",/it-jobs/reactjs-developer-html5-css3-yody-fashion-5026,/companies/yody-fashion,Ho Chi Minh,You'll love it,8/12/2021
609,Tester (QA QC),/it-jobs/tester-qa-qc-yody-fashion-5324,/companies/yody-fashion,Ho Chi Minh,You'll love it,8/12/2021
610,Manual QA/QC Engineer (Middle/Senior),/it-jobs/manual-qa-engineer-tester-sql-star-global-4551,/companies/star-global,Ho Chi Minh,Impressive salary package,8/12/2021
611,Frontend Lead (HTML5/CSS/JavaScript),/it-jobs/frontend-manager-html-css-js-wordpress-allgrowlabo-co-ltd-4454,/companies/allgrowlabo-co-ltd,Ho Chi Minh,"Up to $2,000",8/12/2021
612,Exp / Senior .NET Full Stack Developer,/it-jobs/exp-senior-net-full-stack-developer-precio-fishbone-vietnam-3936,/companies/precio-fishbone-vietnam,Ho Chi Minh,"1,000 - 2,500 USD",8/12/2021
613,ReactJS Developer (HCM&DaNang),/it-jobs/reactjs-developer-aperia-solutions-vietnam-co-ltd-0947,/companies/aperia-solutions-vietnam-co-ltd,Da Nang,Attractive salary!,8/12/2021
614,Scrum Master (HCM/ Da Nang),/it-jobs/scrum-master-hcm-da-nang-aperia-solutions-vietnam-co-ltd-3909,/companies/aperia-solutions-vietnam-co-ltd,Ha Noi,Super attractive!,8/12/2021
615,"Sr Fullstack Developer (NodeJS, ReactJS)",/it-jobs/sr-fullstack-developer-nodejs-reactjs-kambria-ohmnilabs-vietnam-3554,/companies/kambria-ohmnilabs-vietnam,Ha Noi,From $1400 to $2000 net,8/12/2021
616,Software Engineer (PHP),/it-jobs/php-developer-money-forward-vietnam-co-ltd-5027,/companies/money-forward-vietnam-co-ltd,Ha Noi,"1,000 - 3,000 USD",8/12/2021
617,"DevOps Engineer (Python, AWS)",/it-jobs/devops-engineer-python-aws-vincere-0529,/companies/vincere,Ha Noi,"From $2,500",8/12/2021
618,Product Manager,/it-jobs/product-manager-nvg-technology-2355,/companies/nvg-technology,Ho Chi Minh,"2,000 - 3,500 USD",8/12/2021
619,"Business Intelligence Engineer (BI, SQL)",/it-jobs/business-intelligence-engineer-bi-sql-nvg-technology-2029,/companies/nvg-technology,Ho Chi Minh,"1,600 - 2,500 USD",8/12/2021
620,"5 .NET Developer (C#, JavaScript) ~$1200",/it-jobs/2-net-developer-c-javascript-1200-tap-doan-cong-nghe-thang-long-0856,/companies/tap-doan-cong-nghe-thang-long,Ho Chi Minh,Up to $1200,8/12/2021
